,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
64260,64292,297386,864691135256546991,[196096 154208  26969],2022-06-09 14:30:32.002707,L4,excitatory,4P,230.0,2061.0,199.0,1754.0
64263,64295,696028,864691135334528745,[391472 136992  24676],2022-06-09 14:30:32.002707,L4,excitatory,4P,37.0,556.0,34.0,475.0
64266,64298,396552,864691135497620243,[230928 163744  20265],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,2693.0,31.0,2324.0
64277,64309,227342,864691136286872259,[162208 159808  16010],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,2011.0,43.0,1700.0
64292,64324,260222,864691135855777838,[180064 154512  18785],2022-06-09 14:30:32.002707,L4,excitatory,4P,111.0,3421.0,78.0,3010.0
64305,64337,261926,864691135925554190,[167248 165168  17577],2022-06-09 14:30:32.002707,L4,excitatory,4P,229.0,1643.0,193.0,1450.0
64318,64350,158072,864691136723561725,[119104 158368  25712],2022-06-09 14:30:32.002707,L4,excitatory,23P,252.0,1339.0,217.0,1150.0
64320,64352,648374,864691135583682680,[371968 119744  24789],2022-06-09 14:30:32.002707,L4,excitatory,23P,284.0,3720.0,249.0,3251.0
64322,64354,393738,864691135567736300,[232416 152000  16264],2022-06-09 14:30:32.002707,L4,excitatory,4P,232.0,1718.0,198.0,1474.0
64330,64362,658943,864691136008430252,[373984 145152  22884],2022-06-09 14:30:32.002707,L4,excitatory,4P,290.0,2368.0,260.0,1990.0
64345,64377,366438,864691135341369285,[218448 168608  27196],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,1782.0,14.0,1523.0
64346,64378,486857,864691135994580394,[284432 127152  18991],2022-06-09 14:30:32.002707,L4,excitatory,23P,214.0,5517.0,184.0,4959.0
64348,64380,113075,864691135988316672,[108240 154336  20423],2022-06-09 14:30:32.002707,L4,excitatory,4P,74.0,1493.0,65.0,1332.0
64355,64387,426514,864691134964455711,[246416 150880  24453],2022-06-09 14:30:32.002707,L4,excitatory,4P,175.0,1708.0,153.0,1415.0
64359,64391,425982,864691135407307977,[250864 157056  20326],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1283.0,11.0,1138.0
64367,64399,156633,864691135382495962,[124032 158096  17062],2022-06-09 14:30:32.002707,L4,inhibitory,MC,64.0,6128.0,34.0,5225.0
64370,64402,614750,864691135696092314,[351808 150352  22879],2022-06-09 14:30:32.002707,L4,excitatory,4P,262.0,1953.0,213.0,1626.0
64375,64407,394260,864691136903048370,[245552 155712  18680],2022-06-09 14:30:32.002707,L4,excitatory,4P,47.0,1620.0,35.0,1402.0
64382,64414,425633,864691135510479312,[256688 153120  18630],2022-06-09 14:30:32.002707,L4,excitatory,4P,13.0,1956.0,12.0,1728.0
64387,64419,225466,864691135468151634,[161968 152432  17059],2022-06-09 14:30:32.002707,L4,excitatory,4P,496.0,1658.0,428.0,1471.0
64398,64430,366186,864691134947410428,[225216 161104  24619],2022-06-09 14:30:32.002707,L4,excitatory,4P,15.0,2967.0,15.0,2433.0
64399,64431,423565,864691135736892548,[258944 136720  18200],2022-06-09 14:30:32.002707,L4,excitatory,23P,26.0,1482.0,18.0,1337.0
64403,64435,113858,864691136903067058,[111584 159680  24113],2022-06-09 14:30:32.002707,L4,excitatory,4P,177.0,1921.0,166.0,1622.0
64410,64442,519608,864691135732542356,[300816 130208  16773],2022-06-09 14:30:32.002707,L4,excitatory,23P,102.0,2964.0,82.0,2617.0
64413,64445,653999,864691136226982481,[373312 139632  26999],2022-06-09 14:30:32.002707,L4,excitatory,4P,657.0,3194.0,576.0,2658.0
64417,64449,584560,864691135440479304,[327712 138688  27586],2022-06-09 14:30:32.002707,L4,excitatory,4P,323.0,2891.0,268.0,2556.0
64420,64452,397032,864691135488427322,[237920 161488  22732],2022-06-09 14:30:32.002707,L4,excitatory,4P,61.0,2977.0,53.0,2373.0
64422,64454,658909,864691136723424253,[364592 148288  23110],2022-06-09 14:30:32.002707,L4,excitatory,4P,142.0,2360.0,118.0,2006.0
64426,64458,330372,864691135104366413,[198624 159104  21248],2022-06-09 14:30:32.002707,L4,inhibitory,BC,6790.0,9171.0,3379.0,7429.0
64456,64488,457718,864691134988458106,[278320 156816  21761],2022-06-09 14:30:32.002707,L4,excitatory,4P,118.0,3727.0,98.0,3042.0
64474,64506,263042,864691135700229243,[172560 166448  23218],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,2843.0,37.0,2348.0
64477,64509,33358,864691135337706982,[ 76528 172016  20263],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,216.0,29.0,177.0
64487,64519,156172,864691136296687131,[114720 156432  15362],2022-06-09 14:30:32.002707,L4,excitatory,23P,47.0,1521.0,39.0,1369.0
64497,64529,195717,864691136309680218,[138272 166416  27159],2022-06-09 14:30:32.002707,L4,excitatory,4P,645.0,1143.0,522.0,996.0
64508,64540,653653,864691135753608397,[361520 140336  24101],2022-06-09 14:30:32.002707,L4,excitatory,4P,270.0,3388.0,241.0,3012.0
64514,64546,361100,864691136108725432,[221088 143664  19296],2022-06-09 14:30:32.002707,L4,excitatory,4P,228.0,2169.0,207.0,1909.0
64518,64550,364879,864691135213027128,[215792 165456  17341],2022-06-09 14:30:32.002707,L4,excitatory,4P,858.0,2884.0,706.0,2490.0
64519,64551,522629,864691135334503913,[309952 148000  23424],2022-06-09 14:30:32.002707,L4,excitatory,4P,209.0,1629.0,173.0,1405.0
64522,64554,299526,864691135593522475,[182128 163968  25243],2022-06-09 14:30:32.002707,L4,excitatory,4P,16.0,1189.0,11.0,1022.0
64526,64558,157367,864691136123764518,[123328 158896  21512],2022-06-09 14:30:32.002707,L4,excitatory,4P,14.0,1081.0,14.0,909.0
64530,64562,612049,864691136272985278,[350288 129360  17861],2022-06-09 14:30:32.002707,L4,excitatory,23P,294.0,4976.0,263.0,4533.0
64533,64565,696169,864691135544413224,[383776 139904  26242],2022-06-09 14:30:32.002707,L4,excitatory,4P,120.0,725.0,105.0,561.0
64534,64566,586192,864691136589652386,[335552 151872  24063],2022-06-09 14:30:32.002707,L4,excitatory,4P,296.0,1809.0,249.0,1565.0
64536,64568,585773,864691135939331585,[340624 150560  19605],2022-06-09 14:30:32.002707,L4,excitatory,4P,43.0,2149.0,39.0,1949.0
64538,64570,555608,864691136194424790,[313872 134288  27397],2022-06-09 14:30:32.002707,L4,excitatory,23P,123.0,2941.0,90.0,2518.0
64541,64573,489535,864691135675618756,[282960 129760  26208],2022-06-09 14:30:32.002707,L4,excitatory,23P,342.0,4140.0,300.0,3598.0
64548,64580,393280,864691136194606312,[237872 137216  25126],2022-06-09 14:30:32.002707,L4,excitatory,23P,543.0,2824.0,437.0,2326.0
64550,64582,70514,864691136194170344,[ 82288 144320  18484],2022-06-09 14:30:32.002707,L4,excitatory,23P,10.0,630.0,8.0,554.0
64564,64596,491192,864691135588525810,[282000 145632  22210],2022-06-09 14:30:32.002707,L4,excitatory,4P,130.0,2611.0,116.0,2211.0
64569,64601,189783,864691135575114526,[136784 143520  16305],2022-06-09 14:30:32.002707,L4,inhibitory,MC,26.0,5109.0,20.0,4435.0
64573,64605,261044,864691136023721273,[178976 147728  24136],2022-06-09 14:30:32.002707,L4,excitatory,4P,28.0,2359.0,24.0,1988.0
64575,64607,521011,864691135132670880,[309840 135664  27578],2022-06-09 14:30:32.002707,L4,excitatory,4P,339.0,2117.0,291.0,1895.0
64576,64608,191709,864691135946626657,[139296 147152  16035],2022-06-09 14:30:32.002707,L4,excitatory,23P,575.0,2843.0,491.0,2566.0
64584,64616,488297,864691136194077654,[279104 131408  17140],2022-06-09 14:30:32.002707,L4,excitatory,23P,186.0,4136.0,159.0,3603.0
64592,64624,519899,864691135366999033,[299072 140624  19219],2022-06-09 14:30:32.002707,L4,excitatory,4P,36.0,2683.0,35.0,2379.0
64593,64625,33319,864691136672649607,[ 73536 170640  20304],2022-06-09 14:30:32.002707,L4,excitatory,4P,70.0,407.0,56.0,324.0
64598,64630,520379,864691136099822197,[306448 128880  22119],2022-06-09 14:30:32.002707,L4,excitatory,23P,39.0,3885.0,28.0,3508.0
64599,64631,396939,864691135615777897,[243136 161600  22013],2022-06-09 14:30:32.002707,L4,excitatory,4P,276.0,2274.0,235.0,1943.0
64616,64648,156208,864691136139697233,[120448 149856  15492],2022-06-09 14:30:32.002707,L4,excitatory,23P,105.0,2132.0,93.0,1913.0
64617,64649,228115,864691135454042986,[155952 166928  20810],2022-06-09 14:30:32.002707,L4,excitatory,4P,101.0,2758.0,98.0,2355.0
64619,64651,195143,864691135696290714,[132000 172768  23017],2022-06-09 14:30:32.002707,L4,excitatory,4P,183.0,1566.0,164.0,1344.0
64621,64653,156776,864691136309617303,[124640 153600  17584],2022-06-09 14:30:32.002707,L4,excitatory,4P,51.0,3279.0,42.0,2895.0
64626,64658,488989,864691136175017990,[284672 138192  21224],2022-06-09 14:30:32.002707,L4,excitatory,23P,10.0,1214.0,7.0,1083.0
64635,64667,555015,864691136483267372,[323984 129840  21336],2022-06-09 14:30:32.002707,L4,excitatory,23P,95.0,5975.0,81.0,5226.0
64641,64673,425441,864691135866385686,[255744 159360  17939],2022-06-09 14:30:32.002707,L4,excitatory,4P,72.0,1689.0,64.0,1502.0
64643,64675,393068,864691136521577873,[233280 135200  23957],2022-06-09 14:30:32.002707,L4,excitatory,23P,237.0,4768.0,213.0,4126.0
64647,64679,159895,864691135360301383,[127664 171824  23133],2022-06-09 14:30:32.002707,L4,excitatory,4P,1008.0,2448.0,819.0,1924.0
64654,64686,519595,864691135341534385,[298176 139728  16867],2022-06-09 14:30:32.002707,L4,excitatory,4P,270.0,866.0,244.0,795.0
64657,64689,330676,864691135761510710,[204544 148592  22827],2022-06-09 14:30:32.002707,L4,excitatory,4P,367.0,4221.0,329.0,3698.0
64658,64690,363696,864691135340972741,[228128 151616  22465],2022-06-09 14:30:32.002707,L4,excitatory,4P,709.0,2140.0,604.0,1774.0
64660,64692,457491,864691135386787201,[276720 155088  20307],2022-06-09 14:30:32.002707,L4,excitatory,4P,140.0,2229.0,116.0,1846.0
64670,64702,489146,864691135526071387,[290976 132880  22483],2022-06-09 14:30:32.002707,L4,excitatory,23P,139.0,3506.0,115.0,3112.0
64674,64706,425463,864691135945397028,[260528 155424  17916],2022-06-09 14:30:32.002707,L4,excitatory,4P,27.0,2472.0,18.0,2066.0
64675,64707,424266,864691135866629654,[246160 141392  23702],2022-06-09 14:30:32.002707,L4,excitatory,23P,912.0,2099.0,689.0,1790.0
64680,64712,519621,864691136555131042,[303696 142832  16596],2022-06-09 14:30:32.002707,L4,excitatory,4P,174.0,2766.0,147.0,2390.0
64682,64714,262186,864691135373732040,[163984 172352  19457],2022-06-09 14:30:32.002707,L4,excitatory,4P,424.0,2188.0,360.0,1848.0
64686,64718,328877,864691135401213938,[208608 140528  25436],2022-06-09 14:30:32.002707,L4,excitatory,23P,153.0,4115.0,135.0,3510.0
64687,64719,366096,864691135837191571,[228576 160832  23787],2022-06-09 14:30:32.002707,L4,excitatory,4P,175.0,2715.0,157.0,2192.0
64699,64731,70601,864691135396676641,[ 97344 153232  18754],2022-06-09 14:30:32.002707,L4,excitatory,4P,565.0,2878.0,484.0,2457.0
64701,64733,116494,864691135501919298,[103968 165056  19351],2022-06-09 14:30:32.002707,L4,excitatory,4P,109.0,1314.0,93.0,1176.0
64711,64743,611925,864691136990343061,[349088 137168  17083],2022-06-09 14:30:32.002707,L4,excitatory,4P,209.0,3780.0,183.0,3396.0
64713,64745,696373,864691136143665204,[387824 133344  27354],2022-06-09 14:30:32.002707,L4,inhibitory,BC,1203.0,4548.0,794.0,3562.0
64716,64748,116043,864691135428499504,[112208 168272  16960],2022-06-09 14:30:32.002707,L4,excitatory,4P,208.0,1625.0,186.0,1445.0
64719,64751,489340,864691136134427275,[278512 140528  24591],2022-06-09 14:30:32.002707,L4,excitatory,4P,109.0,1985.0,101.0,1720.0
64726,64758,117376,864691135807186205,[113152 164736  23559],2022-06-09 14:30:32.002707,L4,excitatory,4P,400.0,1630.0,305.0,1379.0
64727,64759,113084,864691136577519124,[109232 150032  20479],2022-06-09 14:30:32.002707,L4,excitatory,23P,67.0,1590.0,58.0,1400.0
64729,64761,393162,864691135360117319,[237584 131568  24181],2022-06-09 14:30:32.002707,L4,excitatory,23P,17.0,2141.0,13.0,1876.0
64731,64763,426549,864691135571235877,[250416 149712  24551],2022-06-09 14:30:32.002707,L4,excitatory,4P,73.0,2035.0,66.0,1712.0
64733,64765,67294,864691135494045584,[ 94528 143584  17378],2022-06-09 14:30:32.002707,L4,excitatory,23P,34.0,2589.0,24.0,2340.0
64735,64767,73646,864691135367424505,[ 89456 163664  17945],2022-06-09 14:30:32.002707,L4,excitatory,4P,312.0,1655.0,270.0,1443.0
64736,64768,116719,864691136272967358,[101904 172512  20909],2022-06-09 14:30:32.002707,L4,excitatory,4P,3.0,279.0,1.0,244.0
64740,64772,582497,864691136020249848,[329984 123248  22313],2022-06-09 14:30:32.002707,L4,excitatory,23P,123.0,4444.0,102.0,3884.0
64750,64782,260895,864691135402161650,[170032 156912  23923],2022-06-09 14:30:32.002707,L4,excitatory,4P,61.0,1796.0,57.0,1474.0
64751,64783,426411,864691135393960437,[247024 146512  23839],2022-06-09 14:30:32.002707,L4,excitatory,4P,1033.0,3207.0,862.0,2713.0
64754,64786,299567,864691136023809593,[192320 167360  25544],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,1157.0,127.0,1013.0
64756,64788,260475,864691136811801459,[180128 147248  19430],2022-06-09 14:30:32.002707,L4,excitatory,4P,79.0,3469.0,68.0,3057.0
64774,64806,365728,864691135445695122,[215488 163024  21487],2022-06-09 14:30:32.002707,L4,excitatory,4P,88.0,1581.0,81.0,1392.0
64776,64808,365960,864691136286790851,[225424 168832  23223],2022-06-09 14:30:32.002707,L4,excitatory,4P,40.0,1827.0,34.0,1570.0
64777,64809,392497,864691136031893691,[243088 131424  19234],2022-06-09 14:30:32.002707,L4,excitatory,23P,363.0,5276.0,315.0,4652.0
64788,64820,424088,864691135359120984,[250560 133696  22191],2022-06-09 14:30:32.002707,L4,excitatory,23P,28.0,4399.0,20.0,3753.0
64796,64828,584548,864691136008627886,[342496 142032  27020],2022-06-09 14:30:32.002707,L4,excitatory,4P,412.0,1652.0,366.0,1439.0
64797,64829,659171,864691136945611743,[368976 145648  25411],2022-06-09 14:30:32.002707,L4,excitatory,4P,87.0,1535.0,66.0,1325.0
64800,64832,194232,864691136706756206,[146192 161696  17357],2022-06-09 14:30:32.002707,L4,excitatory,4P,233.0,3314.0,201.0,2895.0
64803,64835,226734,864691135490217063,[153968 150144  25002],2022-06-09 14:30:32.002707,L4,excitatory,4P,263.0,1599.0,226.0,1369.0
64804,64836,361682,864691136273679629,[216912 135664  23996],2022-06-09 14:30:32.002707,L4,excitatory,23P,44.0,4626.0,34.0,3949.0
64810,64842,397515,864691135233137753,[234432 166352  26596],2022-06-09 14:30:32.002707,L4,excitatory,4P,59.0,2142.0,54.0,1823.0
64811,64843,364125,864691136236682255,[228496 144288  26387],2022-06-09 14:30:32.002707,L4,excitatory,4P,804.0,2946.0,697.0,2358.0
64813,64845,556043,864691136548385442,[315648 145680  17358],2022-06-09 14:30:32.002707,L4,excitatory,4P,285.0,2362.0,253.0,2096.0
64816,64848,74286,864691135776621920,[ 90304 167488  21135],2022-06-09 14:30:32.002707,L4,excitatory,4P,56.0,533.0,52.0,489.0
64817,64849,229020,864691135564559383,[158848 162736  26776],2022-06-09 14:30:32.002707,L4,excitatory,4P,622.0,2338.0,512.0,1984.0
64824,64856,457596,864691135358845784,[275056 148976  20753],2022-06-09 14:30:32.002707,L4,excitatory,4P,82.0,1623.0,78.0,1425.0
64837,64869,519564,864691135737245828,[294720 129504  16968],2022-06-09 14:30:32.002707,L4,excitatory,23P,495.0,3250.0,441.0,2993.0
64838,64870,228419,864691135883858032,[162992 173488  22116],2022-06-09 14:30:32.002707,L4,excitatory,4P,55.0,1510.0,52.0,1323.0
64845,64877,583286,864691135695960218,[339024 137488  15916],2022-06-09 14:30:32.002707,L4,excitatory,4P,83.0,1958.0,71.0,1649.0
64846,64878,457108,864691135366993657,[274016 156224  17691],2022-06-09 14:30:32.002707,L4,excitatory,4P,33.0,1695.0,29.0,1419.0
64847,64879,365841,864691135991518145,[218960 168448  22324],2022-06-09 14:30:32.002707,L4,excitatory,4P,26.0,2264.0,20.0,1915.0
64848,64880,360858,864691136309639770,[228768 142928  17595],2022-06-09 14:30:32.002707,L4,excitatory,23P,331.0,1215.0,303.0,1096.0
64849,64881,296618,864691135614152907,[184064 148272  21618],2022-06-09 14:30:32.002707,L4,excitatory,4P,147.0,1518.0,127.0,1351.0
64856,64888,454945,864691135753604301,[269328 131264  15231],2022-06-09 14:30:32.002707,L4,excitatory,23P,112.0,1663.0,98.0,1473.0
64859,64891,120105,864691135490215783,[113488 178368  19475],2022-06-09 14:30:32.002707,L4,excitatory,4P,34.0,1660.0,31.0,1443.0
64868,64900,363990,864691135274623973,[218144 150304  25522],2022-06-09 14:30:32.002707,L4,excitatory,4P,65.0,1708.0,61.0,1486.0
64873,64905,395185,864691135772155979,[233280 148336  24310],2022-06-09 14:30:32.002707,L4,inhibitory,BC,11923.0,13007.0,6155.0,9929.0
64879,64911,363428,864691135809486796,[226608 154256  20318],2022-06-09 14:30:32.002707,L4,excitatory,4P,35.0,1889.0,27.0,1658.0
64892,64924,520027,864691136209258172,[304608 142384  19551],2022-06-09 14:30:32.002707,L4,excitatory,4P,47.0,4695.0,40.0,4244.0
64896,64928,263589,864691135771789131,[175808 162672  26618],2022-06-09 14:30:32.002707,L4,inhibitory,BC,4762.0,7333.0,2709.0,5863.0
64900,64932,458088,864691135428509488,[270112 143920  24143],2022-06-09 14:30:32.002707,L4,excitatory,4P,155.0,2587.0,127.0,2171.0
64902,64934,692802,864691136209433020,[379952 124224  23086],2022-06-09 14:30:32.002707,L4,excitatory,23P,41.0,3676.0,33.0,3242.0
64907,64939,333033,864691136020230904,[200528 166240  21337],2022-06-09 14:30:32.002707,L4,excitatory,4P,177.0,1834.0,166.0,1588.0
64909,64941,486319,864691135909778857,[281760 125712  15417],2022-06-09 14:30:32.002707,L4,excitatory,23P,46.0,1720.0,39.0,1517.0
64911,64943,456631,864691135212601216,[262304 150656  15405],2022-06-09 14:30:32.002707,L4,excitatory,4P,101.0,2111.0,80.0,1845.0
64913,64945,519803,864691135272407825,[299136 136128  18078],2022-06-09 14:30:32.002707,L4,excitatory,4P,82.0,4220.0,69.0,3852.0
64916,64948,612908,864691136099795317,[356368 130736  23461],2022-06-09 14:30:32.002707,L4,excitatory,4P,311.0,4516.0,256.0,3860.0
64919,64951,424252,864691135865539461,[261552 140304  22727],2022-06-09 14:30:32.002707,L4,excitatory,23P,27.0,2063.0,20.0,1751.0
64920,64952,521675,864691136723332349,[305744 149776  18334],2022-06-09 14:30:32.002707,L4,excitatory,4P,125.0,2263.0,110.0,1948.0
64922,64954,117360,864691135753568205,[111392 164992  23758],2022-06-09 14:30:32.002707,L4,excitatory,4P,113.0,1501.0,93.0,1285.0
64926,64958,394128,864691135341155761,[244320 157568  17596],2022-06-09 14:30:32.002707,L4,excitatory,4P,124.0,2009.0,113.0,1786.0
64929,64961,299450,864691136617110491,[186512 167168  24559],2022-06-09 14:30:32.002707,L4,excitatory,4P,168.0,1619.0,150.0,1372.0
64930,64962,520706,864691135915180134,[310336 131648  24381],2022-06-09 14:30:32.002707,L4,excitatory,23P,125.0,6546.0,97.0,5794.0
64934,64966,519393,864691135998193354,[302448 135264  15576],2022-06-09 14:30:32.002707,L4,excitatory,23P,13.0,1228.0,6.0,1102.0
64938,64970,424270,864691136911636209,[246176 132000  24061],2022-06-09 14:30:32.002707,L4,excitatory,23P,296.0,3987.0,248.0,3383.0
64940,64972,658978,864691135386398337,[363824 148048  23941],2022-06-09 14:30:32.002707,L4,excitatory,4P,110.0,1876.0,101.0,1653.0
64944,64976,522171,864691135609448199,[307536 154368  21026],2022-06-09 14:30:32.002707,L4,excitatory,4P,94.0,1287.0,87.0,1150.0
64949,64982,296762,864691135926566868,[186992 152512  22541],2022-06-09 14:30:32.002707,L4,excitatory,4P,86.0,2601.0,72.0,2247.0
64956,64989,71134,864691135373656393,[ 89168 157696  21080],2022-06-09 14:30:32.002707,L4,excitatory,4P,7.0,630.0,5.0,571.0
64957,64990,428574,864691136099782261,[256912 164112  22252],2022-06-09 14:30:32.002707,L4,excitatory,4P,86.0,2516.0,74.0,2148.0
64959,64992,393323,864691134939988067,[231184 136096  25789],2022-06-09 14:30:32.002707,L4,excitatory,23P,63.0,2573.0,51.0,2150.0
64961,64994,555467,864691135100071968,[314864 131936  26449],2022-06-09 14:30:32.002707,L4,excitatory,BPC,1116.0,6180.0,595.0,5306.0
64965,64998,556219,864691135617758351,[321472 155568  18281],2022-06-09 14:30:32.002707,L4,excitatory,4P,95.0,1970.0,71.0,1667.0
64971,65004,228578,864691135754593746,[151168 160848  23500],2022-06-09 14:30:32.002707,L4,excitatory,4P,1005.0,3287.0,859.0,2607.0
64973,65006,116636,864691135614115019,[106544 173664  19534],2022-06-09 14:30:32.002707,L4,excitatory,4P,145.0,1142.0,128.0,970.0
64977,65010,521512,864691136008451244,[298848 149344  17641],2022-06-09 14:30:32.002707,L4,excitatory,4P,65.0,1259.0,56.0,1082.0
64981,65014,193974,864691135501851485,[132224 167104  17053],2022-06-09 14:30:32.002707,L4,excitatory,4P,135.0,1318.0,119.0,1188.0
64983,65016,162944,864691135394020597,[126368 177328  26334],2022-06-09 14:30:32.002707,L4,excitatory,4P,21.0,1408.0,17.0,1173.0
64986,65019,257834,864691135864051838,[169584 139392  18199],2022-06-09 14:30:32.002707,L4,excitatory,23P,320.0,3409.0,266.0,3078.0
64993,65026,329229,864691135740183915,[202176 151760  15660],2022-06-09 14:30:32.002707,L4,excitatory,4P,195.0,2252.0,174.0,1916.0
